OrderID,Region,Category,OrderValue,Units,OrderDate
8019,North,Pet Supplies,321.31,5,2025-09-10
8020,North,Stationery & Books,3160.15,1,2025-10-10
8021,West,Groceries,476.85,2,2025-11-09
8022,West,Groceries,7780.19,4,2025-09-24
8023,Central,Beauty & Personal Care,1134.72,1,2025-09-10
8024,Central,Toys & Games,5112.6,5,2025-11-26
8025,South,Apparel,7333.26,5,2025-11-07
8026,East,Groceries,416.28,2,2025-09-02
8027,East,Sports & Fitness,72.17,4,2025-09-10
8028,South,Groceries,155.46,5,2025-11-23
8029,Northeast,Beauty & Personal Care,6656.12,2,2025-10-13
8030,Central,Apparel,1603.76,1,2025-09-05
8031,South,Pharmacy,150.94,5,2025-11-10
8032,Central,Beauty & Personal Care,5198.56,5,2025-10-18
8033,Central,Sports & Fitness,5460.53,5,2025-10-02
8034,South,Sports & Fitness,2343.98,1,2025-11-08
8035,Northeast,Stationery & Books,396.67,4,2025-09-24
8036,East,Electronics,279.04,3,2025-11-05
8037,West,Home,60.45,5,2025-10-27
8038,North,Home,6571.16,5,2025-11-11
8039,Northeast,Electronics,877.69,5,2025-11-29
8040,Central,Electronics,4382.9,2,2025-10-15
8041,Northeast,Pharmacy,4844.02,5,2025-10-08
8042,North,Electronics,3576.58,2,2025-11-21
8043,North,Beauty & Personal Care,3048.25,3,2025-10-06
8044,East,Pharmacy,6693.36,5,2025-09-22
8045,South,Pet Supplies,1565.63,5,2025-11-23
8046,East,Home,3570.19,4,2025-09-15
8047,Central,Pharmacy,76.2,5,2025-09-23
8048,East,Electronics,2244.83,2,2025-11-23
8049,Central,Electronics,6021.09,4,2025-10-15
8050,Northeast,Home,7454.0,2,2025-10-22
8051,West,Beauty & Personal Care,1464.71,5,2025-09-16
8052,South,Stationery & Books,4377.67,1,2025-09-30
8053,West,Home,3579.07,5,2025-10-06
8054,East,Sports & Fitness,459.79,1,2025-10-21
8055,North,Groceries,7549.26,5,2025-11-17
8056,Northeast,Beauty & Personal Care,4442.39,1,2025-09-13
8057,North,Electronics,394.66,3,2025-10-16
8058,South,Beauty & Personal Care,4320.29,5,2025-11-15
8059,Central,Groceries,4533.88,2,2025-10-23
8060,Northeast,Pharmacy,3493.32,4,2025-09-30
8061,West,Groceries,4872.56,4,2025-10-18
8062,Central,Stationery & Books,7687.46,5,2025-11-27
8063,North,Pet Supplies,274.39,4,2025-11-01
8064,Northeast,Groceries,418.12,3,2025-09-12
8065,West,Pharmacy,1885.68,5,2025-11-20
8066,South,Electronics,6789.38,2,2025-10-17
8067,East,Electronics,656.82,3,2025-10-09
8068,East,Toys & Games,2725.04,3,2025-11-08
8069,Central,Toys & Games,6129.86,1,2025-11-02
8070,North,Pet Supplies,5067.97,2,2025-11-07
8071,East,Beauty & Personal Care,213.81,1,2025-10-23
8072,South,Groceries,6941.93,1,2025-10-29
8073,West,Groceries,5925.0,5,2025-09-14
8074,Northeast,Home,4538.51,2,2025-10-10
8075,Northeast,Groceries,4481.98,5,2025-11-06
8076,North,Stationery & Books,5032.76,2,2025-10-27
8077,East,Home,3799.5,3,2025-09-08
8078,West,Sports & Fitness,3574.43,2,2025-10-22
8079,Northeast,Toys & Games,53.42,3,2025-11-02
8080,Central,Home,137.17,5,2025-11-29
8081,North,Electronics,3676.09,5,2025-11-29
8082,West,Pharmacy,295.5,3,2025-09-18
8083,Central,Pet Supplies,2376.43,1,2025-10-26
8084,East,Sports & Fitness,1162.65,2,2025-10-26
8085,West,Beauty & Personal Care,356.27,3,2025-11-28
8086,West,Toys & Games,6297.94,1,2025-09-13
8087,North,Electronics,285.04,1,2025-10-30
8088,Northeast,Beauty & Personal Care,215.25,4,2025-11-12
8089,West,Pet Supplies,7035.48,2,2025-09-24
8090,East,Sports & Fitness,7367.47,2,2025-09-04
8091,South,Beauty & Personal Care,4349.48,3,2025-11-17
8092,Central,Groceries,5542.22,5,2025-09-09
8093,Northeast,Pharmacy,479.18,2,2025-10-03
8094,Central,Pet Supplies,1480.85,1,2025-11-09
8095,Northeast,Groceries,312.32,5,2025-10-22
8096,South,Groceries,161.28,4,2025-10-06
8097,East,Stationery & Books,6746.08,1,2025-11-24
8098,East,Groceries,1610.42,3,2025-10-13
8099,West,Stationery & Books,6506.51,1,2025-11-26
8100,Central,Beauty & Personal Care,3957.14,5,2025-09-19
8101,Central,Groceries,6940.57,5,2025-09-25
8102,Central,Electronics,3649.81,3,2025-09-25
8103,Central,Stationery & Books,7320.41,4,2025-10-19
8104,North,Toys & Games,7140.99,4,2025-11-25
8105,Northeast,Sports & Fitness,7422.03,5,2025-11-16
8106,Northeast,Home,5170.87,3,2025-09-24
8107,East,Stationery & Books,1159.47,3,2025-11-09
8108,North,Apparel,6141.83,4,2025-10-20
8109,North,Beauty & Personal Care,4043.56,3,2025-11-01
8110,North,Beauty & Personal Care,420.38,1,2025-10-04
8111,Central,Stationery & Books,5867.21,1,2025-11-06
8112,North,Pharmacy,2006.76,4,2025-09-15
8113,North,Sports & Fitness,125.71,1,2025-09-11
8114,South,Home,6938.47,2,2025-11-24
8115,Central,Apparel,2829.96,3,2025-09-10
8116,West,Apparel,5957.44,3,2025-11-01
8117,West,Apparel,462.06,2,2025-11-05
8118,North,Stationery & Books,193.33,3,2025-09-02
8119,East,Toys & Games,2367.48,2,2025-10-07
8120,North,Groceries,7687.36,4,2025-11-16
8121,Central,Toys & Games,5489.73,1,2025-10-29
8122,West,Pet Supplies,5713.12,5,2025-11-13
8123,Central,Stationery & Books,3645.29,4,2025-10-06
8124,North,Pet Supplies,67.84,3,2025-09-16
8125,West,Apparel,75.54,5,2025-10-27
8126,North,Apparel,3075.73,1,2025-11-15
8127,North,Groceries,204.97,4,2025-10-09
8128,Northeast,Pharmacy,7219.84,4,2025-10-26
8129,East,Toys & Games,101.13,3,2025-10-20
8130,Central,Pet Supplies,365.24,3,2025-11-01
8131,South,Sports & Fitness,5816.47,1,2025-10-22
8132,Northeast,Sports & Fitness,1644.93,3,2025-11-05
8133,Central,Pet Supplies,259.48,4,2025-10-19
8134,East,Toys & Games,7516.4,4,2025-11-18
8135,Central,Beauty & Personal Care,485.42,3,2025-10-20
8136,Central,Home,5032.42,5,2025-11-04
8137,Northeast,Groceries,3779.1,3,2025-11-21
8138,Central,Beauty & Personal Care,6661.88,3,2025-11-10
8139,North,Pet Supplies,2315.57,4,2025-10-19
8140,Central,Apparel,7645.09,1,2025-11-18
8141,West,Beauty & Personal Care,7815.2,2,2025-11-05
8142,East,Electronics,3449.79,3,2025-10-29
8143,Northeast,Electronics,5488.54,4,2025-11-01
8144,East,Sports & Fitness,5442.02,1,2025-09-26
8145,North,Pharmacy,6320.43,2,2025-11-01
8146,West,Sports & Fitness,5505.24,5,2025-09-08
8147,Central,Toys & Games,1810.38,1,2025-10-07
8148,East,Groceries,7759.29,4,2025-10-12
8149,South,Apparel,233.13,1,2025-09-27
8150,Central,Toys & Games,1144.19,1,2025-09-15
8151,East,Electronics,1440.18,5,2025-09-30
8152,Central,Sports & Fitness,5989.13,5,2025-11-08
8153,West,Beauty & Personal Care,427.15,1,2025-11-21
8154,North,Sports & Fitness,5105.62,4,2025-10-26
8155,North,Electronics,5690.04,2,2025-11-28
8156,South,Toys & Games,223.63,3,2025-10-19
8157,East,Apparel,4147.39,4,2025-11-16
8158,South,Beauty & Personal Care,52.56,2,2025-11-01
8159,South,Sports & Fitness,86.33,1,2025-09-11
8160,North,Apparel,886.22,5,2025-10-23
8161,East,Sports & Fitness,2996.5,4,2025-10-11
8162,Northeast,Sports & Fitness,1622.59,2,2025-11-05
8163,South,Pet Supplies,5795.96,1,2025-10-19
8164,Central,Pharmacy,7943.22,5,2025-11-14
8165,Central,Pharmacy,172.19,5,2025-11-22
8166,Central,Sports & Fitness,3898.67,3,2025-11-02
8167,Central,Home,7255.33,2,2025-09-19
8168,West,Groceries,3442.8,5,2025-10-04
8169,Central,Home,5947.03,5,2025-11-09
8170,North,Toys & Games,4005.28,2,2025-09-04
8171,North,Toys & Games,374.22,3,2025-10-28
8172,Central,Stationery & Books,1830.84,3,2025-11-15
8173,East,Home,377.54,3,2025-10-02
8174,South,Groceries,4894.32,5,2025-09-23
8175,North,Pet Supplies,112.27,2,2025-11-27
8176,North,Beauty & Personal Care,4308.57,1,2025-09-18
8177,South,Toys & Games,6801.63,4,2025-09-05
8178,Northeast,Beauty & Personal Care,509.17,5,2025-10-22
8179,West,Sports & Fitness,6131.77,2,2025-09-10
8180,South,Apparel,2652.04,4,2025-09-04
8181,Central,Home,2424.39,5,2025-10-28
8182,East,Toys & Games,399.4,2,2025-11-04
8183,South,Pharmacy,6560.29,3,2025-11-09
8184,South,Sports & Fitness,209.99,3,2025-10-01
8185,Central,Apparel,2582.17,3,2025-10-28
8186,Central,Pet Supplies,142.71,2,2025-09-20
8187,Northeast,Electronics,4263.65,5,2025-10-26
8188,South,Pet Supplies,294.56,3,2025-10-21
8189,North,Apparel,5472.35,4,2025-10-13
8190,North,Sports & Fitness,5978.75,2,2025-11-19
8191,East,Home,6692.92,4,2025-10-14
8192,East,Pet Supplies,427.84,3,2025-09-09
8193,Northeast,Toys & Games,68.67,3,2025-09-27
8194,South,Toys & Games,6517.85,2,2025-10-11
8195,Central,Home,281.1,1,2025-11-07
8196,North,Pet Supplies,3087.21,4,2025-10-26
8197,South,Toys & Games,4051.58,1,2025-10-20
8198,South,Sports & Fitness,187.56,1,2025-11-17
8199,Northeast,Groceries,6605.72,5,2025-11-01
8200,Central,Groceries,7732.36,1,2025-11-21
8201,West,Pet Supplies,519.81,1,2025-11-14
8202,Central,Toys & Games,347.94,2,2025-10-05
8203,East,Toys & Games,699.65,1,2025-11-02
8204,North,Electronics,7703.99,1,2025-09-01
8205,Central,Apparel,1484.43,2,2025-10-16
8206,North,Stationery & Books,3376.11,1,2025-11-13
8207,Central,Pet Supplies,1031.63,4,2025-10-08
8208,North,Groceries,4524.05,3,2025-10-07
8209,West,Beauty & Personal Care,6267.26,4,2025-11-18
8210,South,Pet Supplies,937.16,4,2025-10-27
8211,Central,Stationery & Books,476.67,2,2025-09-05
8212,North,Toys & Games,359.92,3,2025-10-26
8213,North,Toys & Games,258.36,1,2025-09-26
8214,Northeast,Beauty & Personal Care,5457.77,4,2025-10-23
8215,Central,Home,3734.52,3,2025-11-21
8216,West,Stationery & Books,5990.26,3,2025-11-21
8217,West,Pet Supplies,371.43,3,2025-09-16
8218,North,Groceries,1323.05,4,2025-10-15
8219,East,Pharmacy,1232.16,4,2025-10-05
8220,South,Stationery & Books,1604.52,5,2025-09-25
8221,Northeast,Pharmacy,7276.75,2,2025-10-28
8222,South,Pharmacy,174.17,4,2025-09-06
8223,West,Toys & Games,7990.17,4,2025-11-08
8224,North,Groceries,449.23,5,2025-09-07
8225,North,Electronics,2510.97,5,2025-09-21
8226,South,Pet Supplies,4311.51,5,2025-10-21
8227,North,Home,5316.09,4,2025-10-27
8228,South,Electronics,3132.37,5,2025-11-29
8229,North,Groceries,1238.84,2,2025-10-14
8230,North,Stationery & Books,4636.73,2,2025-09-29
8231,West,Groceries,165.25,5,2025-11-08
8232,Northeast,Beauty & Personal Care,293.75,2,2025-11-05
8233,Central,Beauty & Personal Care,99.12,3,2025-11-26
8234,South,Pet Supplies,7931.05,4,2025-10-27
8235,North,Electronics,441.69,1,2025-10-02
8236,North,Groceries,3095.0,5,2025-09-25
8237,West,Electronics,332.16,5,2025-11-02
8238,South,Toys & Games,2851.63,5,2025-11-04
8239,Central,Pet Supplies,102.12,4,2025-11-28
8240,Central,Toys & Games,6978.93,1,2025-10-26
8241,North,Stationery & Books,89.13,1,2025-11-02
8242,West,Beauty & Personal Care,302.94,2,2025-10-09
8243,North,Pet Supplies,5683.02,2,2025-09-29
8244,North,Home,4938.06,5,2025-09-18
8245,North,Stationery & Books,2898.23,4,2025-09-16
8246,Central,Toys & Games,6489.4,4,2025-10-25
8247,East,Apparel,6258.63,5,2025-10-28
8248,Northeast,Apparel,2304.52,1,2025-10-14
8249,South,Beauty & Personal Care,4638.37,4,2025-11-24
8250,East,Toys & Games,180.43,1,2025-10-02
8251,Northeast,Groceries,300.89,5,2025-09-30
8252,South,Electronics,7914.01,4,2025-09-24
8253,West,Stationery & Books,312.33,2,2025-10-07
8254,South,Stationery & Books,347.97,1,2025-11-01
8255,West,Sports & Fitness,178.02,2,2025-09-16
8256,North,Sports & Fitness,2895.1,3,2025-09-09
8257,North,Sports & Fitness,5291.27,1,2025-09-09
8258,North,Groceries,1176.7,2,2025-10-15
8259,North,Apparel,4915.76,3,2025-10-06
8260,North,Electronics,6281.01,5,2025-10-22
8261,South,Electronics,5949.22,1,2025-11-21
8262,Central,Apparel,162.41,4,2025-09-19
8263,Northeast,Toys & Games,4382.81,3,2025-10-12
8264,West,Stationery & Books,5662.11,5,2025-09-13
8265,Northeast,Pharmacy,5157.79,4,2025-10-27
8266,East,Sports & Fitness,1282.01,5,2025-11-20
8267,West,Electronics,6154.1,5,2025-11-29
8268,South,Pharmacy,3319.05,4,2025-09-17
8269,North,Pet Supplies,4854.88,5,2025-11-21
8270,North,Apparel,1386.35,5,2025-11-27
8271,Central,Apparel,427.38,4,2025-11-26
8272,Northeast,Toys & Games,6000.02,3,2025-10-08
8273,Central,Sports & Fitness,7322.35,4,2025-10-11
8274,West,Sports & Fitness,5199.94,1,2025-11-05
8275,North,Sports & Fitness,345.05,2,2025-11-07
8276,West,Pharmacy,2592.84,3,2025-09-29
8277,Northeast,Electronics,4717.92,4,2025-09-23
8278,East,Sports & Fitness,4584.68,3,2025-10-22
8279,East,Toys & Games,487.87,2,2025-10-26
8280,South,Electronics,4354.67,4,2025-10-15
8281,Northeast,Stationery & Books,7154.48,2,2025-11-20
8282,Northeast,Apparel,7029.79,4,2025-10-13
8283,West,Pet Supplies,4531.1,4,2025-09-08
8284,Northeast,Groceries,6744.01,5,2025-11-14
8285,Northeast,Groceries,5369.21,3,2025-09-25
8286,Northeast,Home,85.43,4,2025-10-24
8287,East,Sports & Fitness,2639.51,4,2025-11-01
8288,West,Electronics,1687.67,5,2025-10-29
8289,Central,Beauty & Personal Care,240.12,1,2025-10-01
8290,Central,Home,6345.14,4,2025-10-19
8291,West,Apparel,1729.65,4,2025-10-31
8292,North,Electronics,95.47,4,2025-10-02
8293,West,Sports & Fitness,1074.67,4,2025-11-05
8294,North,Sports & Fitness,5868.59,5,2025-10-23
8295,Central,Apparel,1088.82,5,2025-09-06
8296,Central,Stationery & Books,85.45,1,2025-09-03
8297,Central,Pet Supplies,1931.01,3,2025-09-05
8298,West,Electronics,157.06,1,2025-11-21
8299,West,Home,7579.46,3,2025-10-06
8300,East,Beauty & Personal Care,6945.34,3,2025-10-20
8301,East,Pet Supplies,1153.44,4,2025-10-24
8302,West,Pharmacy,2245.21,4,2025-10-21
8303,Northeast,Home,250.9,3,2025-10-13
8304,East,Pharmacy,510.8,5,2025-10-11
8305,North,Toys & Games,6553.0,4,2025-10-04
8306,Central,Toys & Games,4099.13,5,2025-11-20
8307,Northeast,Electronics,189.02,3,2025-09-27
8308,South,Home,3749.0,5,2025-10-06
8309,North,Beauty & Personal Care,5514.9,2,2025-10-15
8310,East,Electronics,449.25,2,2025-10-06
8311,Central,Apparel,3530.21,1,2025-10-03
8312,South,Apparel,184.65,5,2025-09-11
8313,North,Apparel,2266.43,5,2025-10-06
8314,East,Sports & Fitness,4818.95,2,2025-11-18
8315,Northeast,Groceries,222.44,2,2025-11-17
8316,South,Pet Supplies,6636.77,4,2025-09-20
8317,South,Beauty & Personal Care,298.58,3,2025-09-29
8318,West,Electronics,181.89,5,2025-11-03
8319,Northeast,Electronics,61.97,2,2025-10-21
8320,South,Stationery & Books,7946.07,5,2025-10-21
8321,South,Home,252.57,1,2025-11-13
8322,Northeast,Pet Supplies,1211.65,2,2025-11-19
8323,Central,Apparel,2366.79,2,2025-10-25
8324,East,Pharmacy,244.3,5,2025-10-26
8325,West,Apparel,664.83,3,2025-11-29
8326,Northeast,Groceries,250.84,4,2025-09-14
8327,North,Toys & Games,4536.95,1,2025-11-08
8328,Central,Apparel,6595.72,1,2025-10-27
8329,West,Pharmacy,2089.5,4,2025-11-16
8330,Northeast,Home,7186.46,4,2025-11-29
8331,South,Apparel,112.57,2,2025-09-21
8332,East,Apparel,7030.35,2,2025-09-26
8333,West,Stationery & Books,1280.21,3,2025-09-21
8334,South,Stationery & Books,206.23,1,2025-11-09
8335,East,Home,240.92,2,2025-11-29
8336,East,Home,2746.6,1,2025-10-26
8337,West,Beauty & Personal Care,310.56,2,2025-10-26
8338,East,Home,2239.53,3,2025-11-24
8339,North,Pet Supplies,6151.19,5,2025-10-11
8340,West,Sports & Fitness,5877.49,1,2025-10-04
8341,Northeast,Beauty & Personal Care,3676.38,3,2025-09-04
8342,Northeast,Groceries,1904.0,3,2025-10-28
8343,South,Sports & Fitness,439.65,5,2025-09-16
8344,West,Apparel,1469.87,1,2025-10-23
8345,East,Apparel,2282.53,3,2025-11-27
8346,West,Stationery & Books,4697.56,1,2025-10-16
8347,Central,Apparel,6902.71,5,2025-10-30
8348,Central,Stationery & Books,4852.04,2,2025-09-22
8349,East,Apparel,6511.5,3,2025-09-01
8350,South,Pharmacy,304.21,2,2025-11-26
8351,North,Apparel,430.64,5,2025-11-14
8352,North,Apparel,352.65,2,2025-10-15
8353,South,Sports & Fitness,6781.44,5,2025-09-18
8354,Central,Stationery & Books,5092.68,3,2025-10-02
8355,South,Apparel,428.33,3,2025-09-05
8356,North,Stationery & Books,5313.78,1,2025-11-04
8357,South,Sports & Fitness,6402.28,1,2025-09-14
8358,West,Stationery & Books,4296.88,5,2025-10-08
8359,Central,Beauty & Personal Care,874.89,3,2025-09-21
8360,North,Beauty & Personal Care,437.05,4,2025-10-20
8361,West,Groceries,5889.67,3,2025-11-02
8362,Central,Home,1324.85,5,2025-09-14
8363,North,Pharmacy,5726.7,5,2025-10-02
8364,Northeast,Groceries,4818.56,5,2025-09-19
8365,East,Stationery & Books,5739.87,5,2025-10-05
8366,Northeast,Sports & Fitness,4176.79,3,2025-11-24
8367,East,Apparel,7230.0,5,2025-11-12
8368,Central,Beauty & Personal Care,2765.15,4,2025-09-11
8369,North,Groceries,1125.96,1,2025-09-12
8370,South,Beauty & Personal Care,7270.52,5,2025-10-27
8371,South,Electronics,54.95,3,2025-09-23
8372,Northeast,Electronics,7481.99,4,2025-11-08
8373,West,Pharmacy,5367.96,2,2025-09-15
8374,Central,Sports & Fitness,186.75,1,2025-10-18
8375,North,Stationery & Books,5088.65,5,2025-11-19
8376,Northeast,Electronics,5535.6,3,2025-11-30
8377,North,Sports & Fitness,3672.85,5,2025-10-27
8378,North,Home,7259.54,1,2025-10-21
8379,Northeast,Groceries,7179.38,1,2025-11-12
8380,North,Toys & Games,426.99,2,2025-10-20
8381,South,Toys & Games,4764.18,3,2025-10-04
8382,North,Stationery & Books,5313.0,4,2025-11-24
8383,Central,Beauty & Personal Care,4985.86,3,2025-09-09
8384,East,Pharmacy,806.01,2,2025-11-11
8385,East,Beauty & Personal Care,4958.6,1,2025-10-03
8386,East,Pet Supplies,445.3,1,2025-11-07
8387,North,Toys & Games,5021.59,2,2025-11-18
8388,South,Pharmacy,6187.41,4,2025-10-30
8389,West,Home,3852.17,1,2025-10-22
8390,East,Pet Supplies,475.87,3,2025-11-12
8391,North,Stationery & Books,930.4,1,2025-10-27
8392,West,Pet Supplies,412.0,3,2025-09-13
8393,Central,Apparel,2961.2,4,2025-09-04
8394,East,Pet Supplies,4497.37,5,2025-11-28
8395,South,Electronics,304.11,2,2025-10-13
8396,East,Sports & Fitness,6267.21,4,2025-09-14
8397,Central,Stationery & Books,332.48,5,2025-09-16
8398,West,Pharmacy,798.62,2,2025-10-17
8399,North,Sports & Fitness,382.36,2,2025-11-07
8400,South,Apparel,1136.44,5,2025-10-31
8401,Northeast,Electronics,1238.76,3,2025-10-29
8402,North,Stationery & Books,2832.94,3,2025-10-31
8403,West,Sports & Fitness,645.75,3,2025-11-29
8404,Northeast,Apparel,3584.7,4,2025-11-17
8405,North,Apparel,4587.97,4,2025-10-24
8406,Central,Beauty & Personal Care,308.14,5,2025-10-27
8407,North,Electronics,710.39,5,2025-11-24
8408,North,Beauty & Personal Care,6920.06,4,2025-11-04
8409,South,Beauty & Personal Care,2346.23,5,2025-10-18
8410,West,Pharmacy,455.31,4,2025-11-26
8411,Northeast,Toys & Games,165.54,3,2025-11-29
8412,South,Groceries,489.6,3,2025-10-01
8413,West,Pet Supplies,7266.57,5,2025-09-02
8414,North,Electronics,937.92,4,2025-10-06
8415,West,Stationery & Books,5567.06,5,2025-10-22
8416,West,Stationery & Books,7938.46,4,2025-10-18
8417,North,Toys & Games,5054.37,2,2025-09-27
8418,East,Apparel,498.82,4,2025-09-01
8419,South,Toys & Games,2030.11,4,2025-09-09
8420,North,Pharmacy,6688.07,1,2025-10-04
8421,North,Stationery & Books,6858.65,1,2025-10-21
8422,North,Apparel,173.94,4,2025-11-05
8423,West,Home,465.84,3,2025-10-29
8424,South,Pharmacy,2712.64,5,2025-10-17
8425,South,Beauty & Personal Care,7537.95,5,2025-09-23
8426,West,Beauty & Personal Care,2439.8,2,2025-10-18
8427,South,Toys & Games,117.55,5,2025-10-19
8428,West,Home,973.48,4,2025-11-06
8429,South,Pet Supplies,109.66,1,2025-10-16
8430,West,Stationery & Books,1217.39,2,2025-09-06
8431,North,Beauty & Personal Care,6675.29,1,2025-10-04
8432,South,Beauty & Personal Care,1928.26,2,2025-10-18
8433,East,Groceries,5850.05,5,2025-09-10
8434,East,Home,3242.79,4,2025-11-30
8435,West,Toys & Games,3582.32,1,2025-09-20
8436,North,Sports & Fitness,187.28,3,2025-10-19
8437,Northeast,Sports & Fitness,7761.01,3,2025-09-16
8438,West,Beauty & Personal Care,1795.41,1,2025-11-19
8439,North,Apparel,485.56,4,2025-10-20
8440,North,Toys & Games,147.74,2,2025-10-10
8441,Northeast,Beauty & Personal Care,3887.45,2,2025-11-16
8442,North,Electronics,5102.06,4,2025-10-19
8443,North,Pet Supplies,75.0,4,2025-11-14
8444,West,Home,5738.01,1,2025-11-04
8445,Northeast,Electronics,2341.9,1,2025-11-28
8446,North,Groceries,356.46,3,2025-09-15
8447,West,Groceries,465.58,3,2025-10-25
8448,Central,Beauty & Personal Care,5825.5,1,2025-11-08
8449,North,Pharmacy,4041.33,2,2025-11-16
8450,South,Sports & Fitness,308.16,2,2025-11-07
8451,Northeast,Pet Supplies,1860.38,3,2025-10-25
8452,Central,Stationery & Books,7980.14,5,2025-09-03
8453,Northeast,Toys & Games,4788.34,5,2025-10-11
8454,South,Stationery & Books,6219.24,2,2025-10-03
8455,Northeast,Home,167.74,1,2025-10-01
8456,North,Toys & Games,412.88,5,2025-10-31
8457,Northeast,Electronics,339.31,3,2025-09-19
8458,Northeast,Home,405.06,3,2025-10-08
8459,Central,Home,5144.59,3,2025-11-25
8460,East,Beauty & Personal Care,333.19,4,2025-10-23
8461,South,Pet Supplies,220.75,1,2025-09-12
8462,West,Electronics,155.44,5,2025-11-02
8463,South,Sports & Fitness,1364.47,2,2025-10-07
8464,South,Pet Supplies,7428.74,2,2025-10-04
8465,East,Pet Supplies,6791.48,1,2025-09-27
8466,West,Sports & Fitness,474.71,4,2025-11-25
8467,Central,Groceries,2103.93,4,2025-11-03
8468,Central,Toys & Games,7604.09,2,2025-10-30
8469,Central,Electronics,6373.73,5,2025-09-12
8470,South,Stationery & Books,4733.24,1,2025-11-06
8471,Central,Pharmacy,156.3,5,2025-10-12
8472,East,Stationery & Books,3224.35,4,2025-10-12
8473,Central,Electronics,236.53,4,2025-11-27
8474,Central,Beauty & Personal Care,1035.49,4,2025-11-21
8475,South,Sports & Fitness,6635.16,1,2025-09-23
8476,East,Home,6943.22,5,2025-09-11
8477,Central,Sports & Fitness,183.22,4,2025-11-23
8478,Northeast,Pharmacy,2629.39,1,2025-10-23
8479,North,Apparel,327.68,5,2025-09-18
8480,Northeast,Stationery & Books,107.66,1,2025-09-13
